	Weekday	Hour	Temp	Rain	zipcode	count	rush
2299	5	12	64	0	10016.0	1	False
2300	5	12	64	0	10022.0	1	False
2301	5	13	66	0	10036.0	1	False
2302	5	13	66	0	10128.0	1	False
2303	5	14	67	0	11201.0	1	False
2304	5	15	71	0	10006.0	1	False
2305	5	15	71	0	10022.0	1	False
2306	5	15	71	0	10023.0	1	False
2307	5	16	71	0	10017.0	1	False
2308	5	16	71	0	10021.0	1	False
2309	5	16	71	0	10028.0	1	False
2310	5	17	69	0	10011.0	1	False
2311	5	17	69	0	10014.0	1	False
2312	5	17	69	0	10022.0	1	False
2313	5	17	69	0	10027.0	1	False
2314	5	17	69	0	10028.0	1	False
2315	5	17	69	0	10069.0	1	False
2316	5	17	69	0	10128.0	1	False
2317	5	18	69	0	10023.0	1	False
2318	5	18	69	0	11238.0	1	False
2319	5	19	67	0.01	10002.0	1	False
2320	5	19	67	0.01	10011.0	1	False
2321	5	19	67	0.01	10022.0	1	False
2322	5	20	61	0.02	10001.0	3	False
2323	5	20	61	0.02	10029.0	3	False
2324	5	20	61	0.04	10001.0	3	False
2325	5	20	61	0.04	10029.0	3	False
2326	5	20	65	0.04	10001.0	3	False
2327	5	20	65	0.04	10029.0	3	False
2328	5	21	68	0	10001.0	1	False
2329	5	21	68	0	10009.0	1	False
2330	5	21	68	0	10012.0	1	False
2331	5	21	68	0	11216.0	1	False
2332	5	21	68	0	11217.0	1	False
2333	5	22	68	0	10011.0	1	False
2334	5	22	68	0	10019.0	1	False
2335	5	22	68	0	10023.0	1	False
2336	5	22	68	0	10128.0	1	False
2337	5	22	68	0	11206.0	1	False
2338	5	22	68	0	11211.0	1	False
2339	5	23	63	0	10011.0	1	False
2340	5	23	63	0	10014.0	1	False
2341	5	23	63	0	10024.0	1	False
2342	5	23	63	0	11238.0	1	False
