	Date	Temp	Rain	zipcode	count	Day	Hour	Weekday	Lat	Lon	Type
2033	2014-05-16-21	67	0.04	11434.0	6	16	21	4	40.6459	-73.7768	uber
2034	2014-05-16-21	67	0.04	11434.0	6	16	21	4	40.6459	-73.7768	uber
2035	2014-05-16-21	67	0.04	11434.0	6	16	21	4	40.6459	-73.7768	uber
2036	2014-05-16-21	67	0.04	11434.0	6	16	21	4	40.6459	-73.7768	uber
2037	2014-05-16-21	67	0.04	11434.0	6	16	21	4	40.6459	-73.7768	uber
2038	2014-05-16-21	67	0.04	11434.0	6	16	21	4	40.6459	-73.7768	uber
2039	2014-05-16-22	66	0.01	10002.0	12	16	22	4	40.7203	-73.9935	uber
2040	2014-05-16-22	66	0.01	10002.0	12	16	22	4	40.7203	-73.9935	uber
2041	2014-05-16-22	66	0.01	10002.0	12	16	22	4	40.7203	-73.9935	uber
2042	2014-05-16-22	66	0.01	10002.0	12	16	22	4	40.7203	-73.9935	uber
2043	2014-05-16-22	66	0.01	10002.0	12	16	22	4	40.7203	-73.9935	uber
2044	2014-05-16-22	66	0.01	10002.0	12	16	22	4	40.7203	-73.9935	uber
2045	2014-05-16-22	66	0.01	10002.0	12	16	22	4	40.7219	-73.9925	uber
2046	2014-05-16-22	66	0.01	10002.0	12	16	22	4	40.7219	-73.9925	uber
2047	2014-05-16-22	66	0.01	10002.0	12	16	22	4	40.7219	-73.9925	uber
2048	2014-05-16-22	66	0.01	10002.0	12	16	22	4	40.7219	-73.9925	uber
2049	2014-05-16-22	66	0.01	10002.0	12	16	22	4	40.7219	-73.9925	uber
2050	2014-05-16-22	66	0.01	10002.0	12	16	22	4	40.7219	-73.9925	uber
2051	2014-05-16-22	66	0.01	10011.0	6	16	22	4	40.742297	-73.995002	yellow
2052	2014-05-16-22	66	0.01	10011.0	6	16	22	4	40.742297	-73.995002	yellow
2053	2014-05-16-22	66	0.01	10011.0	6	16	22	4	40.742297	-73.995002	yellow
2054	2014-05-16-22	66	0.01	10011.0	6	16	22	4	40.742297	-73.995002	yellow
2055	2014-05-16-22	66	0.01	10011.0	6	16	22	4	40.742297	-73.995002	yellow
2056	2014-05-16-22	66	0.01	10011.0	6	16	22	4	40.742297	-73.995002	yellow
2057	2014-05-16-22	66	0.01	10012.0	6	16	22	4	40.7222	-73.9964	uber
2058	2014-05-16-22	66	0.01	10012.0	6	16	22	4	40.7222	-73.9964	uber
2059	2014-05-16-22	66	0.01	10012.0	6	16	22	4	40.7222	-73.9964	uber
2060	2014-05-16-22	66	0.01	10012.0	6	16	22	4	40.7222	-73.9964	uber
2061	2014-05-16-22	66	0.01	10012.0	6	16	22	4	40.7222	-73.9964	uber
2062	2014-05-16-22	66	0.01	10012.0	6	16	22	4	40.7222	-73.9964	uber
2063	2014-05-16-22	66	0.01	10014.0	6	16	22	4	40.7365	-74.0013	uber
2064	2014-05-16-22	66	0.01	10014.0	6	16	22	4	40.7365	-74.0013	uber
2065	2014-05-16-22	66	0.01	10014.0	6	16	22	4	40.7365	-74.0013	uber
2066	2014-05-16-22	66	0.01	10014.0	6	16	22	4	40.7365	-74.0013	uber
2067	2014-05-16-22	66	0.01	10014.0	6	16	22	4	40.7365	-74.0013	uber
2068	2014-05-16-22	66	0.01	10014.0	6	16	22	4	40.7365	-74.0013	uber
2069	2014-05-16-22	66	0.01	10023.0	6	16	22	4	40.779662	-73.975212	yellow
2070	2014-05-16-22	66	0.01	10023.0	6	16	22	4	40.779662	-73.975212	yellow
2071	2014-05-16-22	66	0.01	10023.0	6	16	22	4	40.779662	-73.975212	yellow
2072	2014-05-16-22	66	0.01	10023.0	6	16	22	4	40.779662	-73.975212	yellow
2073	2014-05-16-22	66	0.01	10023.0	6	16	22	4	40.779662	-73.975212	yellow
2074	2014-05-16-22	66	0.01	10023.0	6	16	22	4	40.779662	-73.975212	yellow
2075	2014-05-16-22	66	0.01	10036.0	6	16	22	4	40.756267	-73.982788	yellow
2076	2014-05-16-22	66	0.01	10036.0	6	16	22	4	40.756267	-73.982788	yellow
2077	2014-05-16-22	66	0.01	10036.0	6	16	22	4	40.756267	-73.982788	yellow
2078	2014-05-16-22	66	0.01	10036.0	6	16	22	4	40.756267	-73.982788	yellow
2079	2014-05-16-22	66	0.01	10036.0	6	16	22	4	40.756267	-73.982788	yellow
2080	2014-05-16-22	66	0.01	10036.0	6	16	22	4	40.756267	-73.982788	yellow
2081	2014-05-16-22	66	0.01	11222.0	6	16	22	4	40.7256	-73.9573	uber
2082	2014-05-16-22	66	0.01	11222.0	6	16	22	4	40.7256	-73.9573	uber
2083	2014-05-16-22	66	0.01	11222.0	6	16	22	4	40.7256	-73.9573	uber
2084	2014-05-16-22	66	0.01	11222.0	6	16	22	4	40.7256	-73.9573	uber
2085	2014-05-16-22	66	0.01	11222.0	6	16	22	4	40.7256	-73.9573	uber
2086	2014-05-16-22	66	0.01	11222.0	6	16	22	4	40.7256	-73.9573	uber
2087	2014-05-16-22	67	0.01	10002.0	6	16	22	4	40.7203	-73.9935	uber
2088	2014-05-16-22	67	0.01	10002.0	6	16	22	4	40.7203	-73.9935	uber
2089	2014-05-16-22	67	0.01	10002.0	6	16	22	4	40.7203	-73.9935	uber
2090	2014-05-16-22	67	0.01	10002.0	6	16	22	4	40.7219	-73.9925	uber
2091	2014-05-16-22	67	0.01	10002.0	6	16	22	4	40.7219	-73.9925	uber
2092	2014-05-16-22	67	0.01	10002.0	6	16	22	4	40.7219	-73.9925	uber
2093	2014-05-16-22	67	0.01	10011.0	3	16	22	4	40.742297	-73.995002	yellow
2094	2014-05-16-22	67	0.01	10011.0	3	16	22	4	40.742297	-73.995002	yellow
2095	2014-05-16-22	67	0.01	10011.0	3	16	22	4	40.742297	-73.995002	yellow
2096	2014-05-16-22	67	0.01	10012.0	3	16	22	4	40.7222	-73.9964	uber
2097	2014-05-16-22	67	0.01	10012.0	3	16	22	4	40.7222	-73.9964	uber
2098	2014-05-16-22	67	0.01	10012.0	3	16	22	4	40.7222	-73.9964	uber
2099	2014-05-16-22	67	0.01	10014.0	3	16	22	4	40.7365	-74.0013	uber
2100	2014-05-16-22	67	0.01	10014.0	3	16	22	4	40.7365	-74.0013	uber
2101	2014-05-16-22	67	0.01	10014.0	3	16	22	4	40.7365	-74.0013	uber
2102	2014-05-16-22	67	0.01	10023.0	3	16	22	4	40.779662	-73.975212	yellow
2103	2014-05-16-22	67	0.01	10023.0	3	16	22	4	40.779662	-73.975212	yellow
2104	2014-05-16-22	67	0.01	10023.0	3	16	22	4	40.779662	-73.975212	yellow
2105	2014-05-16-22	67	0.01	10036.0	3	16	22	4	40.756267	-73.982788	yellow
2106	2014-05-16-22	67	0.01	10036.0	3	16	22	4	40.756267	-73.982788	yellow
2107	2014-05-16-22	67	0.01	10036.0	3	16	22	4	40.756267	-73.982788	yellow
2108	2014-05-16-22	67	0.01	11222.0	3	16	22	4	40.7256	-73.9573	uber
2109	2014-05-16-22	67	0.01	11222.0	3	16	22	4	40.7256	-73.9573	uber
2110	2014-05-16-22	67	0.01	11222.0	3	16	22	4	40.7256	-73.9573	uber
2111	2014-05-16-23	63	0.01	10001.0	1	16	23	4	40.7386	-73.9997	uber
2112	2014-05-16-23	63	0.01	10003.0	1	16	23	4	40.72573	-73.99194	yellow
2113	2014-05-16-23	63	0.01	10069.0	1	16	23	4	40.777482	-73.988922	yellow
2114	2014-05-17-00	63	0.04	10012.0	2	17	0	5	40.72733	-74.000485	yellow
2115	2014-05-17-00	63	0.04	10012.0	2	17	0	5	40.72733	-74.000485	yellow
2116	2014-05-17-00	63	0.04	10014.0	2	17	0	5	40.7362	-74.0083	uber
2117	2014-05-17-00	63	0.04	10014.0	2	17	0	5	40.7362	-74.0083	uber
2118	2014-05-17-00	63	0.04	10019.0	2	17	0	5	40.7673	-73.984	uber
2119	2014-05-17-00	63	0.04	10019.0	2	17	0	5	40.7673	-73.984	uber
2120	2014-05-17-00	63	0.04	11368.0	2	17	0	5	40.769132	-73.862858	yellow
2121	2014-05-17-00	63	0.04	11368.0	2	17	0	5	40.769132	-73.862858	yellow
2122	2014-05-17-00	64	0.15	10012.0	2	17	0	5	40.72733	-74.000485	yellow
2123	2014-05-17-00	64	0.15	10012.0	2	17	0	5	40.72733	-74.000485	yellow
2124	2014-05-17-00	64	0.15	10014.0	2	17	0	5	40.7362	-74.0083	uber
2125	2014-05-17-00	64	0.15	10014.0	2	17	0	5	40.7362	-74.0083	uber
2126	2014-05-17-00	64	0.15	10019.0	2	17	0	5	40.7673	-73.984	uber
2127	2014-05-17-00	64	0.15	10019.0	2	17	0	5	40.7673	-73.984	uber
2128	2014-05-17-00	64	0.15	11368.0	2	17	0	5	40.769132	-73.862858	yellow
2129	2014-05-17-00	64	0.15	11368.0	2	17	0	5	40.769132	-73.862858	yellow
2130	2014-05-17-01	64	0.06	10003.0	4	17	1	5	40.7247	-73.9905	uber
2131	2014-05-17-01	64	0.06	10003.0	4	17	1	5	40.7247	-73.9905	uber
2132	2014-05-17-01	64	0.06	10003.0	4	17	1	5	40.7247	-73.9905	uber
2133	2014-05-17-01	64	0.06	10003.0	4	17	1	5	40.7247	-73.9905	uber
2134	2014-05-17-01	64	0.06	10012.0	4	17	1	5	40.726607	-73.991752	yellow
2135	2014-05-17-01	64	0.06	10012.0	4	17	1	5	40.726607	-73.991752	yellow
2136	2014-05-17-01	64	0.06	10012.0	4	17	1	5	40.726607	-73.991752	yellow
2137	2014-05-17-01	64	0.06	10012.0	4	17	1	5	40.726607	-73.991752	yellow
2138	2014-05-17-01	64	0.06	10019.0	4	17	1	5	40.766927	-73.990465	yellow
2139	2014-05-17-01	64	0.06	10019.0	4	17	1	5	40.766927	-73.990465	yellow
2140	2014-05-17-01	64	0.06	10019.0	4	17	1	5	40.766927	-73.990465	yellow
2141	2014-05-17-01	64	0.06	10019.0	4	17	1	5	40.766927	-73.990465	yellow
2142	2014-05-17-01	64	0.06	10035.0	4	17	1	5	40.790974	-73.952037	yellow
2143	2014-05-17-01	64	0.06	10035.0	4	17	1	5	40.790974	-73.952037	yellow
2144	2014-05-17-01	64	0.06	10035.0	4	17	1	5	40.790974	-73.952037	yellow
2145	2014-05-17-01	64	0.06	10035.0	4	17	1	5	40.790974	-73.952037	yellow
2146	2014-05-17-01	64	0.21	10003.0	4	17	1	5	40.7247	-73.9905	uber
2147	2014-05-17-01	64	0.21	10003.0	4	17	1	5	40.7247	-73.9905	uber
2148	2014-05-17-01	64	0.21	10003.0	4	17	1	5	40.7247	-73.9905	uber
2149	2014-05-17-01	64	0.21	10003.0	4	17	1	5	40.7247	-73.9905	uber
2150	2014-05-17-01	64	0.21	10012.0	4	17	1	5	40.726607	-73.991752	yellow
2151	2014-05-17-01	64	0.21	10012.0	4	17	1	5	40.726607	-73.991752	yellow
2152	2014-05-17-01	64	0.21	10012.0	4	17	1	5	40.726607	-73.991752	yellow
2153	2014-05-17-01	64	0.21	10012.0	4	17	1	5	40.726607	-73.991752	yellow
2154	2014-05-17-01	64	0.21	10019.0	4	17	1	5	40.766927	-73.990465	yellow
2155	2014-05-17-01	64	0.21	10019.0	4	17	1	5	40.766927	-73.990465	yellow
2156	2014-05-17-01	64	0.21	10019.0	4	17	1	5	40.766927	-73.990465	yellow
2157	2014-05-17-01	64	0.21	10019.0	4	17	1	5	40.766927	-73.990465	yellow
2158	2014-05-17-01	64	0.21	10035.0	4	17	1	5	40.790974	-73.952037	yellow
2159	2014-05-17-01	64	0.21	10035.0	4	17	1	5	40.790974	-73.952037	yellow
2160	2014-05-17-01	64	0.21	10035.0	4	17	1	5	40.790974	-73.952037	yellow
2161	2014-05-17-01	64	0.21	10035.0	4	17	1	5	40.790974	-73.952037	yellow
2162	2014-05-17-01	65	0.21	10003.0	4	17	1	5	40.7247	-73.9905	uber
2163	2014-05-17-01	65	0.21	10003.0	4	17	1	5	40.7247	-73.9905	uber
2164	2014-05-17-01	65	0.21	10003.0	4	17	1	5	40.7247	-73.9905	uber
2165	2014-05-17-01	65	0.21	10003.0	4	17	1	5	40.7247	-73.9905	uber
2166	2014-05-17-01	65	0.21	10012.0	4	17	1	5	40.726607	-73.991752	yellow
2167	2014-05-17-01	65	0.21	10012.0	4	17	1	5	40.726607	-73.991752	yellow
2168	2014-05-17-01	65	0.21	10012.0	4	17	1	5	40.726607	-73.991752	yellow
2169	2014-05-17-01	65	0.21	10012.0	4	17	1	5	40.726607	-73.991752	yellow
2170	2014-05-17-01	65	0.21	10019.0	4	17	1	5	40.766927	-73.990465	yellow
2171	2014-05-17-01	65	0.21	10019.0	4	17	1	5	40.766927	-73.990465	yellow
2172	2014-05-17-01	65	0.21	10019.0	4	17	1	5	40.766927	-73.990465	yellow
2173	2014-05-17-01	65	0.21	10019.0	4	17	1	5	40.766927	-73.990465	yellow
2174	2014-05-17-01	65	0.21	10035.0	4	17	1	5	40.790974	-73.952037	yellow
2175	2014-05-17-01	65	0.21	10035.0	4	17	1	5	40.790974	-73.952037	yellow
2176	2014-05-17-01	65	0.21	10035.0	4	17	1	5	40.790974	-73.952037	yellow
2177	2014-05-17-01	65	0.21	10035.0	4	17	1	5	40.790974	-73.952037	yellow
2178	2014-05-17-01	65	0.22	10003.0	4	17	1	5	40.7247	-73.9905	uber
2179	2014-05-17-01	65	0.22	10003.0	4	17	1	5	40.7247	-73.9905	uber
2180	2014-05-17-01	65	0.22	10003.0	4	17	1	5	40.7247	-73.9905	uber
2181	2014-05-17-01	65	0.22	10003.0	4	17	1	5	40.7247	-73.9905	uber
2182	2014-05-17-01	65	0.22	10012.0	4	17	1	5	40.726607	-73.991752	yellow
2183	2014-05-17-01	65	0.22	10012.0	4	17	1	5	40.726607	-73.991752	yellow
2184	2014-05-17-01	65	0.22	10012.0	4	17	1	5	40.726607	-73.991752	yellow
2185	2014-05-17-01	65	0.22	10012.0	4	17	1	5	40.726607	-73.991752	yellow
2186	2014-05-17-01	65	0.22	10019.0	4	17	1	5	40.766927	-73.990465	yellow
2187	2014-05-17-01	65	0.22	10019.0	4	17	1	5	40.766927	-73.990465	yellow
2188	2014-05-17-01	65	0.22	10019.0	4	17	1	5	40.766927	-73.990465	yellow
2189	2014-05-17-01	65	0.22	10019.0	4	17	1	5	40.766927	-73.990465	yellow
2190	2014-05-17-01	65	0.22	10035.0	4	17	1	5	40.790974	-73.952037	yellow
2191	2014-05-17-01	65	0.22	10035.0	4	17	1	5	40.790974	-73.952037	yellow
2192	2014-05-17-01	65	0.22	10035.0	4	17	1	5	40.790974	-73.952037	yellow
2193	2014-05-17-01	65	0.22	10035.0	4	17	1	5	40.790974	-73.952037	yellow
2194	2014-05-17-02	63	0.01	10007.0	3	17	2	5	40.716557	-74.006635	yellow
2195	2014-05-17-02	63	0.01	10007.0	3	17	2	5	40.716557	-74.006635	yellow
2196	2014-05-17-02	63	0.01	10007.0	3	17	2	5	40.716557	-74.006635	yellow
2197	2014-05-17-02	63	0.01	10017.0	3	17	2	5	40.74944	-73.972277	yellow
2198	2014-05-17-02	63	0.01	10017.0	3	17	2	5	40.74944	-73.972277	yellow
2199	2014-05-17-02	63	0.01	10017.0	3	17	2	5	40.74944	-73.972277	yellow
2200	2014-05-17-02	63	0.01	11233.0	3	17	2	5	40.6778	-73.908	uber
2201	2014-05-17-02	63	0.01	11233.0	3	17	2	5	40.6778	-73.908	uber
2202	2014-05-17-02	63	0.01	11233.0	3	17	2	5	40.6778	-73.908	uber
2203	2014-05-17-02	63	0.17	10007.0	3	17	2	5	40.716557	-74.006635	yellow
2204	2014-05-17-02	63	0.17	10007.0	3	17	2	5	40.716557	-74.006635	yellow
2205	2014-05-17-02	63	0.17	10007.0	3	17	2	5	40.716557	-74.006635	yellow
2206	2014-05-17-02	63	0.17	10017.0	3	17	2	5	40.74944	-73.972277	yellow
2207	2014-05-17-02	63	0.17	10017.0	3	17	2	5	40.74944	-73.972277	yellow
2208	2014-05-17-02	63	0.17	10017.0	3	17	2	5	40.74944	-73.972277	yellow
2209	2014-05-17-02	63	0.17	11233.0	3	17	2	5	40.6778	-73.908	uber
2210	2014-05-17-02	63	0.17	11233.0	3	17	2	5	40.6778	-73.908	uber
2211	2014-05-17-02	63	0.17	11233.0	3	17	2	5	40.6778	-73.908	uber
2212	2014-05-17-02	64	1	10007.0	3	17	2	5	40.716557	-74.006635	yellow
2213	2014-05-17-02	64	1	10007.0	3	17	2	5	40.716557	-74.006635	yellow
2214	2014-05-17-02	64	1	10007.0	3	17	2	5	40.716557	-74.006635	yellow
2215	2014-05-17-02	64	1	10017.0	3	17	2	5	40.74944	-73.972277	yellow
2216	2014-05-17-02	64	1	10017.0	3	17	2	5	40.74944	-73.972277	yellow
2217	2014-05-17-02	64	1	10017.0	3	17	2	5	40.74944	-73.972277	yellow
2218	2014-05-17-02	64	1	11233.0	3	17	2	5	40.6778	-73.908	uber
2219	2014-05-17-02	64	1	11233.0	3	17	2	5	40.6778	-73.908	uber
2220	2014-05-17-02	64	1	11233.0	3	17	2	5	40.6778	-73.908	uber
2221	2014-05-17-04	59	0	10001.0	1	17	4	5	40.745927	-73.994399	yellow
2222	2014-05-17-07	56	0	10005.0	1	17	7	5	40.7081	-74.0091	uber
2223	2014-05-17-07	56	0	11434.0	1	17	7	5	40.648671	-73.783609	yellow
2224	2014-05-17-09	54	0	10014.0	1	17	9	5	40.731935	-74.006592	yellow
2225	2014-05-17-09	54	0	11369.0	1	17	9	5	40.7675	-73.8669	uber
2226	2014-05-17-10	53	0	10001.0	1	17	10	5	40.74947	-73.99173	yellow
2227	2014-05-17-10	53	0	10010.0	1	17	10	5	40.742155	-73.991489	yellow
2228	2014-05-17-10	53	0	10012.0	1	17	10	5	40.7211	-73.9938	uber
2229	2014-05-17-10	53	0	10014.0	2	17	10	5	40.73157	-74.006702	yellow
2230	2014-05-17-10	53	0	10014.0	2	17	10	5	40.7393	-74.0028	uber
2231	2014-05-17-10	53	0	10026.0	1	17	10	5	40.7994	-73.954982	yellow
2232	2014-05-17-10	53	0	10128.0	1	17	10	5	40.782395	-73.95559	yellow
2233	2014-05-17-12	57	0	10003.0	2	17	12	5	40.725277	-73.996977	yellow
2234	2014-05-17-12	57	0	10003.0	2	17	12	5	40.7261	-73.9918	uber
2235	2014-05-17-12	57	0	10021.0	1	17	12	5	40.769281	-73.958084	yellow
2236	2014-05-17-12	57	0	10024.0	1	17	12	5	40.784627	-73.973507	yellow
2237	2014-05-17-12	57	0	10028.0	1	17	12	5	40.777286	-73.94865	yellow
2238	2014-05-17-12	57	0	10036.0	1	17	12	5	40.757326	-73.989721	yellow
2239	2014-05-17-12	57	0	11434.0	1	17	12	5	40.644112	-73.790205	yellow
2240	2014-05-17-13	59	0	10010.0	1	17	13	5	40.737707	-73.981021	yellow
2241	2014-05-17-13	59	0	10468.0	1	17	13	5	40.8612	-73.8813	uber
2242	2014-05-17-13	59	0	11221.0	1	17	13	5	40.6854	-73.9385	uber
2243	2014-05-17-14	62	0	10014.0	1	17	14	5	40.7402	-74.0059	uber
2244	2014-05-17-14	62	0	10018.0	1	17	14	5	40.75176	-73.982499	yellow
2245	2014-05-17-14	62	0	11205.0	1	17	14	5	40.6981	-73.9748	uber
2246	2014-05-17-14	62	0	11206.0	1	17	14	5	40.6977	-73.9334	uber
2247	2014-05-17-14	62	0	11215.0	1	17	14	5	40.6705	-73.9856	uber
2248	2014-05-17-14	62	0	11238.0	1	17	14	5	40.6823	-73.9692	uber
2249	2014-05-17-15	66	0	10001.0	1	17	15	5	40.756732	-74.004878	yellow
2250	2014-05-17-15	66	0	10007.0	1	17	15	5	40.7137	-74.0137	uber
2251	2014-05-17-15	66	0	10021.0	1	17	15	5	40.7689	-73.9607	uber
2252	2014-05-17-15	66	0	10022.0	1	17	15	5	40.758213	-73.964929	yellow
2253	2014-05-17-15	66	0	11201.0	1	17	15	5	40.700762	-73.990362	yellow
2254	2014-05-17-16	67	0	10009.0	1	17	16	5	40.7303	-73.9833	uber
2255	2014-05-17-16	67	0	10012.0	1	17	16	5	40.723225	-73.999063	yellow
2256	2014-05-17-16	67	0	10019.0	1	17	16	5	40.750101	-73.987657	yellow
2257	2014-05-17-16	67	0	10021.0	1	17	16	5	40.7744	-73.9655	uber
2258	2014-05-17-16	67	0	10022.0	1	17	16	5	40.7553	-73.9651	uber
2259	2014-05-17-16	67	0	10128.0	1	17	16	5	40.77941	-73.94736	yellow
2260	2014-05-17-17	68	0	10002.0	1	17	17	5	40.7234	-73.9911	uber
2261	2014-05-17-17	68	0	10011.0	1	17	17	5	40.740155	-73.994321	yellow
2262	2014-05-17-17	68	0	10023.0	1	17	17	5	40.778345	-73.97819	yellow
2263	2014-05-17-17	68	0	10024.0	1	17	17	5	40.7868	-73.9684	uber
2264	2014-05-17-17	68	0	10128.0	2	17	17	5	40.784528	-73.950125	yellow
2265	2014-05-17-17	68	0	10128.0	2	17	17	5	40.78715	-73.955973	yellow
2266	2014-05-17-18	68	0	10001.0	1	17	18	5	40.752537	-73.993379	yellow
2267	2014-05-17-18	68	0	10002.0	1	17	18	5	40.71913	-73.989632	yellow
2268	2014-05-17-18	68	0	10012.0	1	17	18	5	40.7184	-74.0071	uber
2269	2014-05-17-18	68	0	10036.0	1	17	18	5	40.7615	-73.9939	uber
2270	2014-05-17-18	68	0	10038.0	1	17	18	5	40.7107	-74.0007	uber
2271	2014-05-17-19	66	0	10009.0	1	17	19	5	40.7248	-73.9806	uber
2272	2014-05-17-20	69	0	10001.0	1	17	20	5	40.7508	-74.0021	uber
2273	2014-05-17-20	69	0	10014.0	1	17	20	5	40.733958	-74.002615	yellow
2274	2014-05-17-20	69	0	10036.0	1	17	20	5	40.7632	-73.9966	uber
2275	2014-05-17-20	69	0	11205.0	1	17	20	5	40.6931	-73.9609	uber
2276	2014-05-17-21	68	0	10128.0	2	17	21	5	40.77983	-73.950254	yellow
2277	2014-05-17-21	68	0	10128.0	2	17	21	5	40.783726	-73.95264	yellow
2278	2014-05-17-21	68	0	11231.0	1	17	21	5	40.6759	-74.017	uber
2279	2014-05-17-22	66	0	10021.0	1	17	22	5	40.7745	-73.9638	uber
2280	2014-05-17-22	66	0	10036.0	1	17	22	5	40.759027	-73.987762	yellow
2281	2014-05-17-23	64	0	10011.0	1	17	23	5	40.746851	-74.007838	yellow
2282	2014-05-17-23	64	0	10013.0	1	17	23	5	40.719712	-74.00537	yellow
2283	2014-05-18-00	63	0	10002.0	1	18	0	6	40.721418	-73.984026	yellow
2284	2014-05-18-00	63	0	10003.0	2	18	0	6	40.724178	-73.98815	yellow
2285	2014-05-18-00	63	0	10003.0	2	18	0	6	40.7351	-73.9914	uber
2286	2014-05-18-00	63	0	10009.0	1	18	0	6	40.723932	-73.979	yellow
2287	2014-05-18-00	63	0	10010.0	1	18	0	6	40.73793	-73.980817	yellow
2288	2014-05-18-00	63	0	10011.0	1	18	0	6	40.750505	-73.994487	yellow
2289	2014-05-18-00	63	0	10017.0	1	18	0	6	40.751661	-73.975909	yellow
2290	2014-05-18-00	63	0	10019.0	1	18	0	6	40.7615	-73.9784	uber
2291	2014-05-18-00	63	0	10022.0	1	18	0	6	40.7598	-73.9719	uber
2292	2014-05-18-00	63	0	10028.0	1	18	0	6	40.778742	-73.954012	yellow
2293	2014-05-18-00	63	0	11203.0	1	18	0	6	40.6582	-73.9359	uber
2294	2014-05-18-01	63	0	10001.0	1	18	1	6	40.750262	-73.990815	yellow
2295	2014-05-18-01	63	0	10003.0	1	18	1	6	40.736434	-73.988726	yellow
2296	2014-05-18-02	62	0	10035.0	1	18	2	6	40.725487	-73.986723	yellow
2297	2014-05-18-03	61	0	10019.0	1	18	3	6	40.7598	-73.985955	yellow
2298	2014-05-18-04	59	0	10011.0	1	18	4	6	40.74385	-73.99602	yellow
2299	2014-05-18-04	59	0	10013.0	1	18	4	6	40.721635	-73.997527	yellow
2300	2014-05-18-04	59	0	10016.0	1	18	4	6	40.74942	-73.975505	yellow
2301	2014-05-18-04	59	0	10018.0	1	18	4	6	40.756053	-73.994164	yellow
2302	2014-05-18-05	57	0	10023.0	1	18	5	6	40.773859	-73.982014	yellow
2303	2014-05-18-05	57	0	11217.0	1	18	5	6	40.687549	-73.97351	yellow
2304	2014-05-18-06	56	0	10022.0	1	18	6	6	40.758482	-73.969002	yellow
2305	2014-05-18-06	56	0	10023.0	1	18	6	6	40.773	-73.9821	uber
2306	2014-05-18-07	54	0	10016.0	1	18	7	6	40.742952	-73.9743	yellow
2307	2014-05-18-07	54	0	10025.0	1	18	7	6	40.8021	-73.9702	uber
2308	2014-05-18-08	52	0	10017.0	1	18	8	6	40.753747	-73.977992	yellow
2309	2014-05-18-08	52	0	11205.0	1	18	8	6	40.6919	-73.9658	uber
2310	2014-05-18-09	53	0	10017.0	2	18	9	6	40.750358	-73.971693	yellow
2311	2014-05-18-09	53	0	10017.0	2	18	9	6	40.749994	-73.972189	yellow
2312	2014-05-18-10	54	0	10019.0	1	18	10	6	40.765867	-73.979668	yellow
2313	2014-05-18-10	54	0	10028.0	1	18	10	6	40.7793	-73.955888	yellow
2314	2014-05-18-11	55	0	10019.0	1	18	11	6	40.7663	-73.9918	uber
2315	2014-05-18-12	56	0	10001.0	2	18	12	6	40.749902	-73.995052	yellow
2316	2014-05-18-12	56	0	10001.0	2	18	12	6	40.75229	-73.99329	yellow
2317	2014-05-18-12	56	0	10013.0	1	18	12	6	40.720363	-74.000641	yellow
2318	2014-05-18-13	59	0	10007.0	1	18	13	6	40.7155	-74.0132	uber
2319	2014-05-18-13	59	0	10024.0	1	18	13	6	40.783334	-73.974142	yellow
2320	2014-05-18-13	59	0	10025.0	1	18	13	6	40.7992	-73.9684	uber
2321	2014-05-18-13	59	0	11368.0	1	18	13	6	40.772575	-73.869546	yellow
2322	2014-05-18-13	59	0	11559.0	1	18	13	6	40.6067	-73.7286	uber
2323	2014-05-18-14	61	0	10012.0	1	18	14	6	40.7292	-74.0013	uber
2324	2014-05-18-14	61	0	10020.0	1	18	14	6	40.757532	-73.978217	yellow
2325	2014-05-18-14	61	0	10028.0	1	18	14	6	40.7762	-73.9499	uber
2326	2014-05-18-15	64	0	10021.0	1	18	15	6	40.767461	-73.956202	yellow
2327	2014-05-18-15	64	0	10022.0	1	18	15	6	40.763412	-73.969302	yellow
2328	2014-05-18-15	64	0	11368.0	1	18	15	6	40.7739	-73.8719	uber
2329	2014-05-18-16	64	0	10011.0	1	18	16	6	40.7412	-73.9981	uber
2330	2014-05-18-16	64	0	10036.0	1	18	16	6	40.7566	-73.9903	uber
2331	2014-05-18-16	64	0	10280.0	1	18	16	6	40.70528	-74.01716	yellow
2332	2014-05-18-16	64	0	11368.0	1	18	16	6	40.773979	-73.874471	yellow
2333	2014-05-18-17	65	0	10019.0	1	18	17	6	40.762948	-73.982258	yellow
2334	2014-05-18-17	65	0	11368.0	1	18	17	6	40.774	-73.8717	uber
2335	2014-05-18-18	65	0	10001.0	1	18	18	6	40.750794	-74.002015	yellow
2336	2014-05-18-19	63	0	10001.0	2	18	19	6	40.752782	-74.00413	yellow
2337	2014-05-18-19	63	0	10001.0	2	18	19	6	40.7501	-73.9936	uber
2338	2014-05-18-19	63	0	10024.0	1	18	19	6	40.791321	-73.977908	yellow
2339	2014-05-18-19	63	0	10451.0	1	18	19	6	40.8274	-73.9252	uber
2340	2014-05-18-20	64	0	10011.0	1	18	20	6	40.74242	-74.000511	yellow
2341	2014-05-18-20	64	0	10019.0	1	18	20	6	40.7674	-73.9824	uber
2342	2014-05-18-20	64	0	10024.0	1	18	20	6	40.788477	-73.976377	yellow
2343	2014-05-18-20	64	0	11434.0	1	18	20	6	40.6485	-73.7833	uber
2344	2014-05-18-21	64	0	10036.0	1	18	21	6	40.7803	-73.9816	uber
